ngram,frequency
BPE,0.00018120655639929282
WIH,0.00018099598712781532
SJR,0.00018087900419921669
ABF,0.00018031748614194318
AZT,0.00018001333052758666
SAZ,0.00017991974418470782
UOC,0.00017982615784182886
YII,0.00017973257149894996
ZEU,0.00017968577832751047
ZFO,0.00017954539881319214
UDF,0.00017954539881319214
PUA,0.0001794986056417527
XSI,0.00017938162271315404
RMV,0.0001787733114844411
DDN,0.00017865632855584252
TCW,0.00017851594904152405
SPD,0.0001784925524558044
ZOI,0.0001784457592843649
DBC,0.00017828198318432686
SKG,0.0001781883968414479
AHG,0.0001781883968414479
RHP,0.0001780714139128493
GNG,0.00017804801732712955
XLO,0.0001779310343985309
PUF,0.00017790763781281118
ZWE,0.00017769706854133357
MHZ,0.00017769706854133357
GUB,0.00017769706854133357
PYP,0.00017762687878417443
LUZ,0.00017746310268413639
WSJ,0.00017729932658409824
CII,0.00017718234365549958
PRS,0.00017678460169826425
GUC,0.0001767612051125445
LIY,0.0001767378085268248
DKY,0.0001766208255982262
ZPA,0.00017657403242678666
SCF,0.00017629327339815
VWI,0.00017619968705527103
PNI,0.0001761762904695513
EMJ,0.00017601251436951318
RFC,0.0001759891177837935
UFC,0.00017573175534087648
IEY,0.00017561477241227785
KYN,0.0001755913758265581
PMD,0.0001755679792408384
VOM,0.00017549778948367919
DCD,0.00017528722021220157
NWY,0.0001749830645978452
IZH,0.00017493627142640568
SGM,0.00017484268508352683
JMA,0.00017474909874064788
SLL,0.0001745619260548901
BIQ,0.0001745619260548901
VSO,0.00017453852946917037
ISX,0.00017437475336913228
UZH,0.00017435135678341255
UDP,0.00017428116702625335
TVM,0.00017416418409765472
YNM,0.00017411739092621525
EFN,0.0001739068216547377
YNH,0.00017388342506901796
DPC,0.0001737664421404193
LZH,0.00017362606262610094
UKC,0.00017353247628322204
KIY,0.00017306454456882749
TVR,0.0001730411479831078
PHN,0.0001730411479831078
AHJ,0.00017292416505450912
AEW,0.00017266680261159213
IUR,0.00017250302651155403
CJU,0.00017250302651155403
OKV,0.00017245623334011454
VFO,0.0001723860435829554
MUF,0.00017229245724007647
TZC,0.00017222226748291733
TZM,0.00017215207772575808
DPT,0.00017182452552568192
YAZ,0.00017180112893996224
EVC,0.00017177773235424248
DMP,0.0001716373528399241
TDY,0.00017161395625420436
IKW,0.00017161395625420436
PVA,0.0001715437664970452
ZIC,0.0001714267835684465
NMT,0.00017140338698272683
SGH,0.00017128640405412814
PMJ,0.00017128640405412814
WWS,0.00017100564502549144
YMD,0.00017093545526833225
YNW,0.00017091205868261254
KMT,0.0001708886620968928
RLR,0.00017084186892545337
VEX,0.00017060790306825614
EUO,0.00017060790306825614
OYG,0.00017051431672537718
SNP,0.00017046752355393772
IZS,0.00017035054062533903
WDW,0.0001703271440396193
SLD,0.00017025695428246016
PTG,0.00017013997135386153
SNC,0.0001700697815967023
CMP,0.0001700463850109826
WKA,0.00016974222939662611
IXN,0.00016941467719654998
XEI,0.00016932109085367102
VSI,0.0001692041079250724
BYQ,0.00016918071133935269
YZO,0.00016911052158219354
SDC,0.0001689467454821554
FZE,0.0001689467454821554
XEX,0.00016892334889643564
PHK,0.00016843202059632138
VYP,0.0001683852274248819
HKM,0.0001683852274248819
MSQ,0.00016824484791056355
SGS,0.0001681746581534044
YAE,0.00016815126156768462
RFF,0.0001678471059533282
ZLA,0.00016782370936760846
CPS,0.00016768332985329012
XXX,0.00016758974351041114
VYH,0.00016758974351041114
GSJ,0.00016747276058181254
EZP,0.00016747276058181254
PCC,0.00016744936399609283
PPP,0.00016737917423893364
GMT,0.00016716860496745608
EIU,0.00016716860496745608
NIJ,0.0001671218117960166
HUH,0.0001669346391102588
TPC,0.00016691124252453905
DIY,0.00016688784593881932
SYG,0.00016658369032446286
PVO,0.00016656029373874313
IVS,0.00016656029373874313
SZI,0.00016637312105298533
MMR,0.0001662561381243867
EVT,0.00016604556885290914
KUH,0.0001660221722671894
UFL,0.00016590518933859078
KHM,0.0001657648098242724
EKJ,0.0001654606542099159
EBF,0.000165367067867037
ACG,0.000165367067867037
QTH,0.00016529687810987783
YUC,0.00016513310200983974
OMQ,0.00016513310200983974
PHH,0.00016506291225268057
ABP,0.00016501611908124108
TYQ,0.00016487573956692274
YRH,0.00016480554980976357
FRH,0.0001647821532240438
VVY,0.00016464177370972542
TCM,0.0001642440317524901
MTS,0.000164080255652452
GTY,0.000164080255652452
CWR,0.00016403346248101253
EJR,0.0001639866693095731
VOA,0.0001639398761381336
SWU,0.0001639398761381336
FMP,0.00016382289320953497
FEK,0.00016365911710949688
IYU,0.00016358892735233768
EHW,0.00016344854783801932
DNC,0.00016342515125229959
FUZ,0.0001631677888093826
SCW,0.00016309759905222342
TND,0.0001630742024665037
ZMI,0.00016298061612362474
WWC,0.0001629104263664656
QIA,0.0001628168400235867
ZDA,0.00016279344343786688
DDF,0.00016279344343786688
EHD,0.0001627466502664275
FIZ,0.00016265306392354857
MBP,0.00016248928782351048
RPW,0.00016234890830919209
SCP,0.00016216173562343429
DPP,0.00016213833903771455
FYU,0.00016206814928055539
NCF,0.00016197456293767646
BVE,0.00016195116635195675
WLC,0.00016188097659479756
WDT,0.0001618341834233581
IAY,0.0001615066312232819
PSV,0.00016138964829468325
AIY,0.00016115568243748595
UFU,0.00016101530292316762
MRJ,0.00016075794048025057
OIK,0.0001606643541373717
MUZ,0.00016052397462305333
HSQ,0.0001604303882801744
XET,0.0001603601985230153
TCP,0.00016033680193729548
IIL,0.00016033680193729548
PHF,0.0001602666121801363
SPB,0.00016019642242297711
SVU,0.00016014962925153773
AEK,0.00016014962925153773
DRF,0.00015991566339434039
FIP,0.00015975188729430232
FLP,0.00015970509412286283
DUV,0.00015956471460854454
OEK,0.00015951792143710503
EFY,0.00015944773167994586
NMM,0.0001594243350942261
SFC,0.00015933074875134717
NRD,0.00015912017947986961
IPV,0.00015912017947986961
EDX,0.0001590967828941499
IFJ,0.00015904998972271047
UNQ,0.0001589797999655513
DDP,0.00015888621362267235
NIY,0.00015879262727979342
YOO,0.00015876923069407375
IIG,0.00015851186825115672
XYA,0.00015846507507971726
MBD,0.00015827790239395946
TMT,0.00015823110922252002
ZWO,0.00015818431605108056
IPK,0.0001581375228796411
DRK,0.0001581375228796411
VPO,0.0001578801604367241
FFK,0.00015785676385100437
MMT,0.00015752921165092815
TTJ,0.0001573186423794506
BCP,0.00015710807310797303
FTK,0.0001570846765222533
EIX,0.00015701448676509416
XUN,0.0001569910901793744
VSW,0.0001568507106650561
YDY,0.0001568039174936166
NPT,0.0001567805209078969
NBB,0.0001564763652935404
UYN,0.00015645296870782068
SUO,0.00015645296870782068
TDP,0.00015638277895066148
RCB,0.00015624239943634312
JOG,0.00015624239943634312
KGL,0.0001561254165077445
KUI,0.00015607862333630502
ZMO,0.00015603183016486556
DMD,0.00015582126089338803
XGO,0.0001557978643076683
HIY,0.00015575107113622883
VMO,0.000155049173564637
RRB,0.00015502577697891728
BJU,0.00015502577697891728
AZH,0.00015493219063603838
RPD,0.00015490879405031862
BUA,0.00015483860429315945
UZO,0.00015481520770743972
JRW,0.00015455784526452273
PMB,0.00015446425892164385
YPN,0.00015437067257876487
NVS,0.00015430048282160568
AFB,0.00015406651696440839
PPM,0.00015401972379296895
DCP,0.0001539027408643703
VIJ,0.00015380915452149142
AZD,0.00015373896476433225
TKH,0.00015369217159289284
FZA,0.00015369217159289284
DRL,0.0001536453784214533
OVR,0.00015357518866429413
MIV,0.00015355179207857442
JRS,0.00015355179207857442
RPF,0.00015348160232141525
ZPR,0.00015336461939281654
OEO,0.0001531072569498996
OUZ,0.0001530136706070207
FKR,0.00015280310133554309
WAZ,0.0001527797047498234
UOH,0.00015268611840694443
IKL,0.0001524521525497472
EXN,0.0001524521525497472
LNC,0.0001521479969353907
XAD,0.00015207780717823154
TIY,0.00015207780717823154
TVB,0.00015203101400679207
OIB,0.00015179704814959484
FOH,0.00015179704814959484
FUD,0.0001517736515638751
GTS,0.00015160987546383698
RBB,0.0001512121335066016
KYU,0.00015116534033516216
DJS,0.0001509547710636846
LBC,0.00015086118472080567
USZ,0.00015065061544932814
IEZ,0.00015044004617785058
RCD,0.00015041664959213088
UEK,0.0001503464598349717
RFT,0.0001503464598349717
UBN,0.00015004230422061522
IIE,0.0001499955110491758
OOY,0.0001499487178777363
DLD,0.00014987852812057713
IGY,0.00014973814860625876
VDO,0.00014931701006330365
COZ,0.0001492936134775839
UXS,0.00014924682030614448
PPC,0.00014922342372042475
GCY,0.00014905964762038662
EWQ,0.00014894266469178796
AOD,0.0001485215261488329
EVP,0.00014847473297739344
KEZ,0.00014845133639167373
ZOP,0.000148427939805954
QAT,0.00014824076712019615
DDJ,0.00014814718077731725
NKV,0.0001480769910201581
GXI,0.0001480769910201581
AHK,0.00014803019784871859
QAI,0.00014796000809155942
WUL,0.00014793661150583969
YLT,0.0001477026456486424
BAX,0.0001477026456486424
BIU,0.0001476792490629227
HUY,0.0001475154729628846
AQT,0.0001474686797914451
MAQ,0.00014739849003428596
OVP,0.00014728150710568733
AEB,0.00014723471393424787
OXD,0.00014714112759136897
RJR,0.00014697735149133085
DMM,0.00014686036856273219
FMT,0.00014657960953409549
EYQ,0.00014650941977693632
ZYN,0.00014641583343405742
OVD,0.00014641583343405742
ZYT,0.0001463690402626179
YJR,0.0001463222470911785
TGM,0.0001463222470911785
DDD,0.0001463222470911785
VIM,0.0001458777119625036
YRY,0.00014576072903390498
UVO,0.00014571393586246555
BDR,0.0001456671426910261
BCB,0.00014562034951958662
PPW,0.00014559695293386689
MOJ,0.00014555015976242745
FAO,0.00014555015976242745
FCW,0.000145503366590988
BOJ,0.00014543317683382885
NNN,0.00014540978024810909
OVB,0.0001451524178051921
HPM,0.0001449184519479948
UGN,0.0001448482621908356
TDB,0.00014482486560511593
DCN,0.00014482486560511593
NNJ,0.0001446844860907975
TCD,0.00014461429633363834
AFW,0.00014461429633363834
EPJ,0.0001445675031621989
XXI,0.00014447391681931998
FKH,0.00014438033047644105
BSG,0.00014433353730500159
GNN,0.00014423995096212269
VGA,0.00014405277827636486
BNP,0.00014405277827636486
GUD,0.00014393579534776623
RVS,0.00014391239876204652
JIK,0.00014379541583344786
STZ,0.0001435848465619703
SEZ,0.0001434678636333717
RZY,0.00014344446704765194
JST,0.00014344446704765194
YNY,0.00014342107046193218
XNO,0.0001432338977761744
YRT,0.00014321050119045465
JOO,0.00014299993191897712
ZOA,0.00014297653533325739
AJP,0.00014295313874753765
RRD,0.0001429063455760982
RPB,0.00014253200020458256
HNJ,0.00014229803434738527
YIB,0.00014227463776166554
DNY,0.00014218105141878664
MFT,0.00014213425824734718
SFS,0.00014208746507590769
AZM,0.00014208746507590769
XIV,0.0001419938787330288
UAV,0.0001419002923901499
NZU,0.00014187689580443015
UMK,0.00014178330946155125
ZUC,0.00014173651629011182
UDN,0.00014173651629011182
ZLO,0.00014166632653295262
VSM,0.0001415961367757934
EHP,0.0001415961367757934
OPV,0.00014143236067575536
HNY,0.00014126858457571726
ZEY,0.0001412217914042778
XHU,0.0001409644289613608
GUJ,0.0001409176357899213
ODZ,0.0001408942392042016
UMY,0.00014080065286132268
RRW,0.00014056668700412542
XNA,0.00014054329041840566
DGH,0.00014051989383268595
UYG,0.0001403327211469281
NWW,0.00014000516894685194
KEQ,0.00013995837577541247
PPG,0.00013981799626109408
SLS,0.0001397712030896547
TZB,0.00013974780650393491
VUS,0.0001397244099182152
GTV,0.0001397244099182152
TFS,0.0001395372372324574
LMV,0.00013949044406101792
GUZ,0.00013942025430385878
IZM,0.00013939685771813902
URZ,0.00013935006454669958
ZSH,0.00013927987478954036
EFG,0.00013925647820382063
JRO,0.00013923308161810092
RGG,0.0001387417533179866
XSY,0.0001387183567322669
KYG,0.0001385545806322288
IOK,0.00013853118404650908
UZB,0.0001383440113607512
RWW,0.0001383440113607512
DGW,0.0001383206147750315
OAO,0.00013829721818931179
JAX,0.00013818023526071315
TZL,0.00013806325233211452
ZVO,0.0001380398557463948
XAP,0.0001379696659892356
OVM,0.00013794626940351586
GNY,0.00013789947623207643
SDN,0.00013773570013203833
POH,0.0001377123035463186
AZL,0.00013761871720343967
UBV,0.00013759532061771997
FOY,0.0001374783376891213
ZOE,0.00013743154451768187
MRN,0.00013740814793196206
OMZ,0.00013726776841764378
PTN,0.0001368700264604084
HRH,0.0001368700264604084
PAJ,0.00013684662987468866
KHT,0.00013672964694609005
RRT,0.00013663606060321107
DCM,0.00013661266401749137
XBI,0.00013658926743177166
UOO,0.00013649568108889274
LOX,0.00013649568108889274
PMN,0.00013626171523169547
FII,0.00013602774937449818
EPK,0.00013584057668874038
AIU,0.0001357703869315812
HKU,0.00013563000741726282
ZNE,0.00013553642107438392
PIW,0.00013534924838862607
AYZ,0.00013532585180290636
VYE,0.00013530245521718666
TVG,0.0001352790586314669
IVU,0.00013523226546002744
CMS,0.0001351152825314288
OIO,0.00013502169618854988
MNW,0.00013488131667423143
WLG,0.00013485792008851178
QAS,0.00013478773033135259
BIV,0.00013471754057419342
KMW,0.00013464735081703422
JAU,0.0001345303678884356
SXA,0.00013450697130271586
BOZ,0.00013387526348828326
PMR,0.0001336179010453662
IDZ,0.00013350091811676758
MNC,0.00013345412494532812
AAY,0.00013345412494532812
NLL,0.0001331967625024111
CIW,0.00013314996933097169
FFV,0.0001328224171308955
YIO,0.00013279902054517574
MRY,0.00013279902054517574
HMP,0.00013275222737373633
BTB,0.00013244807175937979
KUO,0.00013226089907362199
DTC,0.00013212051955930362
GAQ,0.00013205032980214443
UHL,0.000132003536630705
ESX,0.00013195674345926553
SBP,0.00013186315711638665
CMC,0.00013186315711638665
EVD,0.0001316993810163485
DUH,0.0001316759844306288
CZY,0.00013153560491631046
SMG,0.00013144201857343154
HRM,0.00013134843223055255
ODQ,0.00013132503564483288
GZO,0.00013127824247339344
VBE,0.00013125484588767368
OCM,0.00013120805271623422
GGW,0.00013109106978763559
EVM,0.00013109106978763559
ZAO,0.00013104427661619615
OUQ,0.00013102088003047642
XGR,0.00013088050051615805
PCT,0.00013088050051615805
ZKI,0.0001308337073447186
BMC,0.0001307401210018397
YDH,0.0001306699312446805
RLG,0.00013062313807324103
NHT,0.0001305763449018016
ZOD,0.0001303423790446043
TVU,0.0001303423790446043
LOZ,0.00013027218928744514
EQI,0.00013027218928744514
MPN,0.00013003822343024785
JWA,0.0001300148268445281
IXU,0.0001299212405016492
GII,0.0001299212405016492
UKB,0.00012980425757305055
MML,0.00012980425757305055
IFK,0.00012980425757305055
PRC,0.00012971067123017163
KRS,0.00012971067123017163
VSU,0.00012966387805873222
TRP,0.000129593688301573
WWT,0.0001294299122015349
ZQU,0.00012938311903009544
UXB,0.00012910236000145876
CYU,0.0001290555668300193
LJI,0.00012896198048714035
FLH,0.00012893858390142064
DHS,0.00012893858390142064
AYQ,0.00012893858390142064
HNV,0.00012891518731570083
OZH,0.00012877480780138257
JEM,0.00012870461804422338
PAZ,0.0001286812214585036
XML,0.00012858763511562472
LNW,0.00012858763511562472
XXO,0.000128564238529905
BGA,0.00012821328974410906
BMS,0.00012818989315838933
BGO,0.00012818989315838933
UKK,0.00012811970340123016
SBB,0.0001279793238869118
EKV,0.00012793253071547234
VNA,0.00012790913412975258
PKA,0.00012786234095831314
BGE,0.0001276049785153962
TLT,0.00012755818534395668
JUK,0.00012755818534395668
GHZ,0.000127441202415358
WWM,0.0001273944092439186
OCD,0.0001273944092439186
RZH,0.00012734761607247915
JOV,0.00012732421948675942
EOJ,0.00012732421948675942
DTT,0.00012730082290103963
SNF,0.0001272306331438805
XOD,0.00012709025362956207
WGL,0.00012704346045812272
NVU,0.0001269966672866832
ZSE,0.00012694987411524376
TVF,0.00012694987411524376
SGY,0.00012683289118664513
VLE,0.00012680949460092545
GMP,0.00012676270142948594
VAZ,0.00012655213215800838
AVN,0.00012655213215800838
AJS,0.00012652873557228865
QHO,0.00012650533898656886
DKL,0.00012643514922940977
HCY,0.00012617778678649275
UNZ,0.000126154390200773
TNT,0.000126154390200773
EUH,0.0001260842004436138
ZDI,0.00012599061410073492
PUJ,0.00012570985507209817
BJA,0.00012568645848637844
EZL,0.00012561626872921932
SQM,0.00012531211311486278
GGH,0.00012531211311486278
DLS,0.00012519513018626415
TBS,0.00012514833701482469
PYG,0.0001250547506719458
OTZ,0.0001249845609147866
FCB,0.0001249845609147866
LTJ,0.00012489097457190772
PAQ,0.00012484418140046823
WAO,0.00012479738822902882
XBY,0.0001247271984718696
WUR,0.0001246570087147104
TPT,0.0001246570087147104
SWW,0.0001245634223718315
YDC,0.00012442304285751314
OKJ,0.0001243996462717934
RBM,0.00012435285310035394
HHY,0.00012416568041459611
VLO,0.0001240720940717172
TVD,0.00012400190431455805
AJR,0.00012393171455739882
TMM,0.00012383812821451998
PSJ,0.00012374454187164105
ATX,0.00012369774870020156
RRR,0.0001236743521144818
DCW,0.00012358076577160293
SMN,0.0001235573691858832
CGL,0.00012351057601444376
FZI,0.000123487179428724
WDY,0.0001234637828430043
BSY,0.0001234637828430043
ZSI,0.00012344038625728456
RLN,0.00012341698967156478
RBP,0.00012339359308584507
ZKO,0.00012337019650012537
IIV,0.00012327661015724652
DNB,0.00012325321357152674
RCP,0.00012318302381436754
TCF,0.0001231596272286478
VVI,0.00012308943747148867
LUH,0.00012280867844285194
LGH,0.00012280867844285194
GKU,0.00012269169551425328
FCT,0.00012269169551425328
XRU,0.00012266829892853358
ZOT,0.00012262150575709409
DZH,0.00012250452282849543
IZT,0.000122457729657056
BCD,0.00012236414331417706
TLS,0.00012234074672845736
UYP,0.00012227055697129816
ECG,0.00012227055697129816
HUO,0.00012205998769982059
TSX,0.00012203659111410089
ZZS,0.00012198979794266142
IVT,0.00012184941842834309
WOQ,0.00012166224574258523
ZOU,0.00012149846964254714
PAX,0.00012149846964254714
BUH,0.00012149846964254714
HLT,0.00012147507305682745
EVF,0.00012145167647110771
DLL,0.00012133469354250904
DNS,0.00012121771061391042
GWY,0.00012105393451387229
KHR,0.00012091355499955395
AEH,0.00012072638231379611
TDT,0.00012070298572807639
TVL,0.00012067958914235671
UWR,0.00012049241645659883
KKU,0.00012042222669943965
POX,0.00012032864035656072
TPP,0.0001202818471851213
RBW,0.00012023505401368185
UIB,0.0001201180710850832
EZV,0.0001201180710850832
DBS,0.00012007127791364375
TZR,0.00012002448474220428
AZS,0.00012000108815648457
MOX,0.00011997769157076485
TBC,0.00011993089839932535
YKM,0.00011983731205644646
UKL,0.00011972032912784786
CYY,0.00011969693254212809
DCF,0.00011967353595640837
PNC,0.00011955655302780971
CCP,0.00011948636327065055
HHH,0.00011939277692777163
HRT,0.00011934598375633218
BUQ,0.00011934598375633218
SPF,0.000119275793999173
JIW,0.00011925239741345328
NLC,0.00011915881107057434
NHD,0.00011890144862765737
RUO,0.00011885465545621788
YTS,0.00011880786228477843
QMI,0.00011878446569905874
YDD,0.00011873767252761923
PKN,0.00011866748277046008
CCW,0.00011864408618474036
DGS,0.00011859729301330087
BPI,0.00011845691349898248
LUW,0.00011843351691326279
TNC,0.00011841012032754304
SPW,0.00011829313739894438
IZW,0.00011822294764178523
BCF,0.00011805917154174706
PCM,0.00011796558519886822
UYD,0.00011787199885598932
PKW,0.0001177784125131104
CSV,0.00011770822275595122
NKK,0.00011763803299879203
APK,0.00011761463641307231
ZOW,0.00011747425689875395
KUG,0.00011745086031303421
UUP,0.00011740406714159478
UHU,0.00011740406714159478
LMN,0.00011728708421299613
SIJ,0.00011717010128439751
KIJ,0.00011717010128439751
SQL,0.00011712330811295805
MBF,0.00011712330811295805
TDC,0.00011707651494151855
UXW,0.00011700632518435938
CPC,0.00011700632518435938
VSB,0.0001169361354272002
UAE,0.00011688934225576077
WLB,0.00011665537639856347
YIK,0.00011663197981284372
HKH,0.0001165149968842451
GMD,0.00011639801395564645
XEV,0.00011630442761276756
SRT,0.00011616404809844914
NLT,0.00011616404809844914
ZZB,0.00011614065151272942
OVH,0.00011614065151272942
YUB,0.00011611725492700973
YLD,0.00011607046175557028
HPK,0.00011607046175557028
DBH,0.00011597687541269137
NFS,0.00011595347882697165
HDT,0.00011593008224125185
XQU,0.00011574290955549409
EHB,0.00011569611638405459
SDM,0.00011553234028401657
TNY,0.00011546215052685732
ACZ,0.00011522818466966005
WMC,0.00011520478808394029
FDY,0.00011518139149822061
EPV,0.00011513459832678116
CDT,0.0001150878051553417
ZNI,0.00011506440856962194
RCW,0.00011506440856962194
TJR,0.00011499421881246277
YPP,0.00011494742564102326
IBH,0.00011494742564102326
FGD,0.0001148538392981444
BUP,0.00011480704612670495
MDC,0.00011478364954098524
DRN,0.00011476025295526549
VMI,0.00011471345978382604
JSA,0.00011471345978382604
TLB,0.00011466666661238656
TVH,0.00011464327002666686
SCN,0.00011464327002666686
DPG,0.00011454968368378796
YKH,0.00011452628709806819
MTY,0.00011447949392662876
SRC,0.000114456097340909
UKP,0.0001144327007551893
FYC,0.0001144327007551893
LND,0.00011440930416946958
AWV,0.00011440930416946958
RYZ,0.00011436251099803013
NMB,0.00011431571782659071
ABK,0.00011429232124087095
QAR,0.0001141753383122723
OVN,0.00011412854514083284
YUE,0.00011408175196939342
JID,0.00011401156221223421
TZU,0.00011394137245507507
JOT,0.00011394137245507507
ZYB,0.00011384778611219611
TFT,0.00011380099294075665
AWJ,0.00011373080318359748
NXA,0.00011366061342643827
ZEV,0.0001136138202549988
DMT,0.00011359042366927912
BKI,0.00011359042366927912
HDD,0.00011352023391211992
GZA,0.00011352023391211992
UZM,0.00011345004415496071
TNB,0.00011340325098352129
BNS,0.00011333306122636207
DLT,0.00011330966464064235
YGH,0.00011323947488348318
MNF,0.000113169285126324
PJE,0.00011312249195488458
AOZ,0.00011307569878344507
MCT,0.0001130289056120056
KOY,0.00011284173292624778
PNS,0.00011281833634052809
ZYI,0.00011256097389761108
EVH,0.0001124907841404519
ZID,0.00011246738755473215
YRG,0.00011244399096901245
JII,0.00011237380121185323
FYB,0.00011235040462613352
FLW,0.00011232700804041376
RMJ,0.00011225681828325462
RSZ,0.00011223342169753492
NBH,0.00011218662852609543
NUW,0.0001120930421832165
YDM,0.00011204624901177704
WAJ,0.0001119994558403376
BSK,0.0001119994558403376
XTN,0.00011197605925461788
MND,0.0001119292660831784
JRI,0.00011188247291173894
VHS,0.00011174209339742059
KSQ,0.00011153152412594309
SDV,0.00011146133436878384
DFS,0.00011139114461162468
ZNA,0.00011129755826874575
YLC,0.00011129755826874575
WLU,0.00011129755826874575
BHP,0.00011118057534014712
ZZF,0.00011113378216870766
OCW,0.00011111038558298794
TRM,0.00011101679924010904
DFC,0.00011101679924010904
FYP,0.00011087641972579064
HSV,0.00011075943679719203
CPM,0.00011045528118283557
FCP,0.00011038509142567638
NLS,0.00011036169483995666
GUG,0.00011036169483995666
ZUS,0.00011026810849707769
CRS,0.00011017452215419882
IVR,0.0001101511255684791
EVG,0.0001101511255684791
IBD,0.00011012772898275938
OBK,0.00011003414263988043
SPG,0.000109987349468441
VSF,0.00010968319385408456
NVY,0.00010968319385408456
RFW,0.00010958960751120563
YNF,0.00010954281433976617
ZYO,0.00010949602116832673
YYI,0.000109472624582607
UFM,0.000109472624582607
NML,0.0001094492279968872
SZT,0.00010942583141116754
ZRI,0.00010928545189684915
YDL,0.00010928545189684915
JOP,0.00010916846896825051
PTV,0.00010912167579681109
RMK,0.00010907488262537159
ZZW,0.00010900469286821242
MMW,0.00010893450311105324
JTH,0.0001088877099396138
HKR,0.00010884091676817431
FSG,0.00010858355432525733
SMV,0.00010853676115381786
SDH,0.00010851336456809816
OVU,0.00010837298505377977
EQA,0.00010818581236802195
DXI,0.00010818581236802195
XRI,0.00010804543285370358
NZS,0.00010802203626798386
WTY,0.00010797524309654442
XFU,0.00010785826016794576
FLR,0.00010785826016794576
GRS,0.000107834863582226
PGS,0.00010774127723934713
JOW,0.00010771788065362741
FIK,0.00010771788065362741
DDG,0.00010771788065362741
LCC,0.0001075541045535893
ZOG,0.00010750731138214985
AFN,0.00010750731138214985
NLV,0.00010748391479643016
PPF,0.00010746051821071043
EBJ,0.00010746051821071043
BNT,0.00010741372503927091
RFB,0.00010739032845355121
VTE,0.00010736693186783146
HRB,0.00010734353528211176
MDS,0.0001072967421106723
ASX,0.00010727334552495255
FZO,0.00010710956942491448
ZZT,0.00010703937966775527
YMT,0.00010703937966775527
SRP,0.00010694579332487637
KUZ,0.00010694579332487637
MKU,0.00010687560356771718
IPJ,0.00010682881039627774
DBB,0.00010682881039627774
KNR,0.00010675862063911856
ZYW,0.00010659484453908044
ZFE,0.00010650125819620151
MBM,0.00010631408551044371
GGP,0.00010631408551044371
NSZ,0.00010626729233900423
AMZ,0.00010624389575328451
DHD,0.00010617370599612536
NHC,0.0001061269128246859
MUJ,0.0001061269128246859
UIO,0.00010608011965324643
XYO,0.0001059865333103675
HUW,0.00010593974013892807
ZSP,0.00010582275721032945
OXG,0.00010579936062460965
OHD,0.0001057057742817308
GIK,0.00010565898111029134
ZIK,0.0001056355845245716
KMR,0.00010561218793885188
QWE,0.00010551860159597295
PNU,0.00010544841183881378
PCB,0.00010542501525309404
NCZ,0.00010528463573877569
VIW,0.00010526123915305594
DZU,0.0001052144459816165
IZB,0.00010516765281017704
CCD,0.00010507406646729807
AOY,0.0001049336869529798
NFT,0.00010488689378154031
HDS,0.0001048634971958206
ZRO,0.00010484010061010085
HZO,0.00010481670402438109
SBH,0.0001046997210957825
ZAV,0.00010462953133862332
SDP,0.00010462953133862332
PML,0.00010453594499574439
GGM,0.00010453594499574439
UYR,0.00010451254841002466
BCM,0.00010441896206714577
HWY,0.00010439556548142605
GOZ,0.00010439556548142605
VWO,0.0001043019791385471
DJR,0.00010418499620994848
OCB,0.00010411480645278929
AZR,0.00010411480645278929
EIY,0.00010404461669563008
ZMU,0.0001040212201099104
YMF,0.00010399782352419064
TCN,0.00010397442693847092
UKM,0.00010374046108127363
HLC,0.00010362347815267501
DHP,0.00010360008156695528
OIX,0.00010348309863835666
WWB,0.00010345970205263693
MMD,0.00010338951229547771
EOZ,0.00010336611570975799
UIW,0.00010329592595259882
TGH,0.00010329592595259882
NLD,0.00010329592595259882
STX,0.00010327252936687908
JJA,0.00010327252936687908
YYU,0.00010324913278115936
TZF,0.00010320233960971994
SXP,0.00010317894302400015
HMT,0.0001031321498525607
DYY,0.00010306196009540156
XAF,0.00010301516692396208
MZA,0.00010299177033824235
QCO,0.00010292158058108317
SLR,0.0001028747874096437
BBW,0.00010282799423820428
VDC,0.00010278120106676479
UVS,0.0001027578044810451
OZU,0.0001027578044810451
VNI,0.00010273440789532535
YUD,0.0001027110113096056
LPK,0.0001027110113096056
VGE,0.00010261742496672672
TSZ,0.00010261742496672672
WYC,0.00010257063179528722
EZG,0.00010257063179528722
HRD,0.00010245364886668859
AQB,0.00010245364886668859
DUW,0.00010240685569524916
YUU,0.00010238345910952942
DPW,0.0001023600625238097
GMB,0.00010228987276665053
ENX,0.00010228987276665053
RRC,0.00010226647618093081
FCD,0.00010221968300949131
IOJ,0.00010219628642377159
SDB,0.00010198571715229405
DVS,0.00010175175129509677
UHR,0.00010144759568074032
TRB,0.00010142419909502058
IBC,0.00010142419909502058
IUT,0.00010140080250930086
OVY,0.0001013540093378614
MNB,0.00010116683665210358
AFM,0.0001010966468949444
MYQ,0.0001010264571377852
JIE,0.00010062871518054987
DMB,0.00010060531859483007
TMB,0.00010048833566623148
ZME,0.00010034795615191309
FMM,0.00010032455956619335
OHC,0.00010023097322331446
LZI,0.00010013738688043553
QHA,0.0001000905937089961
OVL,0.00010004380053755662
UKY,9.997361078039744e-05
NFM,9.997361078039744e-05
CRT,9.997361078039744e-05
AVC,9.997361078039744e-05
WLX,9.995021419467772e-05
IUC,9.988002443751851e-05
